ID	ww_ave_yield
462211810	5405.372581
462211814	4867.309677
462211818	5443.781935
462211823	5277.601613
462211827	4680.646774
462211831	4109.442903
462211835	3764.762258
462211839	3157.934516
462211843	3149.8
462211848	2774.847419
462211852	2503.454516
462211856	2203.63129
462211860	2022.33
462211864	2184.308387
462211868	2327.263226
462211873	1957.064516
462211877	2421.909032
462211881	2155.580323
462211935	913.7193548
462211939	894.8074194
462211943	936.6119355
462211948	944.8587097
462211952	1218.337097
462211956	1262.922258
462211960	1103.507419
462211964	911.9383871
462211968	924.8206452
462211972	882.3132258
462211977	886.5125806
462211981	903.1164516
462211985	875.1032258
462211989	757.3474194
462711602	7127.870968
462711610	6338.874516
462711614	5553.244839
462711618	5314.429677
462711623	5346.67
462711627	5553.419032
462711631	5633.835806
462711635	5767.557419
462711639	5889.540323
462711643	6078.88129
462711648	6141.002581
462711652	6178.475484
462711656	6322.629677
462711660	6471.876452
462711664	6836.936129
462711668	6457.877419
462711673	6371.258387
462711677	6089.077419
462711681	5816.195484
462711685	4602.500645
462711689	4017.145484
462711693	3559.763871
462711702	2135.793548
462711706	2077.907742
462711714	1639.350968
462711718	1928.073548
462711723	2017.847097
462711727	2089.430968
462711785	8007.824839
462711789	7216.748387
462711793	6877.874516
462711798	6240.999032
462711802	5070.556774
462711806	4215.434839
462711810	4174.606774
462711814	4384.89871
462711818	4231.696452
462711823	3903.339355
462711827	3732.526452
462711831	3522.839032
462711835	3438.032903
462711839	2748.610968
462711843	2404.235806
462711848	2222.946452
462711852	2155.001935
462711856	2047.450323
462711860	1955.750645
462711864	1964.625806
462711868	1874.65871
462711873	2233.67
462711877	1943.88129
462711881	1788.334839
462711952	876.266129
462711956	926.6648387
462711960	949.03
462711964	990.7316129
463111618	5892.111613
463111623	6188.876129
463111627	6279.990645
463111631	6228.442581
463111635	6229.259677
463111639	6161.29871
463111643	6259.30871
463111648	6183.110323
463111652	6234.189677
463111656	6303.390968
463111660	6349.225161
463111664	6584.441613
463111668	6039.426452
463111673	5970.754839
463111677	6365.646774
463111681	5992.573871
463111685	4634.812581
463111689	4091.814516
463111693	3777.950323
463111698	2914.853548
463111706	1588.354839
463111710	1494.869355
463111714	1450.385161
463111718	1472.39
463111723	1435.302581
463111727	1975.002581
463111731	2088.376452
463111735	2378.625161
463111739	3223.79
463111743	4309.353548
463111748	6951.999677
463111781	7709.500968
463111785	7427.882258
463111789	7279.324194
463111793	6077.37
463111798	4847.777419
463111802	5215.193871
463111806	5373.337742
463111810	4915.999355
463111814	4289.402258
463111818	3920.900645
463111823	3899.64871
463111827	3348.375484
463111831	3189.532581
463111835	3559.397097
463111839	3035.512903
463111843	2238.484194
463111848	1997.339355
463111852	2860.81871
463111856	1812.385161
463111860	1884.508387
463111864	1696.592258
463111868	1495.734839
463111873	1907.937419
463111881	1589.20871
463111885	1638.959677
463111952	1006.954194
463111956	1090.659355
463111960	1114.702581
463111968	1150.206129
463111972	1179.655161
463112002	611.28
463511618	6253.32129
463511623	6711.493548
463511627	6778.521935
463511631	6639.293226
463511635	6533.989032
463511639	6438.436452
463511643	6369.32
463511648	6419.602581
463511652	6490.743871
463511656	6505.365484
463511660	6513.824516
463511664	6393.784839
463511668	6041.848387
463511673	5336.247742
463511677	4844.824839
463511681	3856.462258
463511685	3897.214839
463511689	3242.266774
463511693	2281.999677
463511698	1703.024516
463511702	1001.496129
463511710	1464.752903
463511714	1840.444839
463511718	2035.194194
463511723	1840.190968
463511727	1976.169032
463511731	2569.182581
463511739	2949.020968
463511743	3272.837419
463511748	3825.85129
463511752	4295.189677
463511760	5029.824194
463511764	4480.962903
463511768	6119.242258
463511773	7219.686129
463511777	7106.676774
463511781	6977.550323
463511785	6913.254516
463511789	6433.027097
463511793	5611.690323
463511798	5298.342581
463511802	5552.644516
463511806	5306.545806
463511810	5281.00129
463511814	5086.225161
463511818	5380.044839
463511823	4983.071613
463511827	4409.461935
463511831	4684.909032
463511835	3846.371935
463511839	3114.43129
463511843	2423.616452
463511848	1792.423871
463511852	1691.387097
463511856	1680.753548
463511860	1591.871613
463511877	1588.82871
463511881	1617.467742
463511952	1085.928065
463511956	1486.924839
463511960	1575.79871
463511964	1542.90129
463511972	1533.906452
463511993	860.3096774
463512072	1496.219032
463512077	1658.783226
463512081	1865.143871
463911623	6806.573871
463911627	6842.230323
463911631	6832.176774
463911635	6810.963548
463911639	6739.276774
463911643	6754.287419
463911648	6739.029355
463911652	6768.80871
463911656	6375.000645
463911660	6553.295161
463911664	6629.294194
463911668	5948.187419
463911673	5462.444194
463911677	3980.840645
463911681	2881.822258
463911685	3423.747742
463911689	2809.551935
463911693	2106.516774
463911698	1434.897097
463911710	1373.346774
463911714	1844.838065
463911718	1983.792258
463911731	2742.681935
463911735	2910.569032
463911739	3489.98129
463911743	3572.866129
463911748	5789.770968
463911752	6616.514839
463911756	6997.672903
463911760	6638.943226
463911764	5682.021613
463911768	5273.297419
463911773	4821.175161
463911777	5820.149355
463911781	6504.517419
463911785	6152.995161
463911789	5688.012903
463911793	4976.544194
463911798	4996.534194
463911802	5024.973226
463911806	4859.067419
463911810	4881.265161
463911814	5200.164194
463911818	4896.868065
463911823	4598.551935
463911827	4203.403871
463911831	3402.58129
463911835	2831.677742
463911839	2761.347742
463911843	2113.759032
463911848	1736.720968
463911852	1641.905806
463911856	1565.331613
463911860	1360.369032
463911864	1818.125806
463911868	1184.717097
463911873	1219.92
463911877	2165.51
463911881	2070.01871
463911964	2150.21
463911968	1980.175806
463911972	1848.346452
463911977	1726.317742
463911997	978.9296774
463912022	842.83
463912072	1612.181935
463912077	1756.730968
464311614	6672.308065
464311623	6462.238065
464311627	6890.443226
464311631	6588.186774
464311635	6820.301935
464311639	6810.601613
464311643	6745.318065
464311648	6704.500645
464311652	6726.673871
464311656	6648.016129
464311660	6641.375161
464311664	6101.934194
464311668	5727.98
464311673	5083.236452
464311677	3574.379677
464311681	2427.775161
464311685	2653.940645
464311689	2315.989032
464311693	1864.223548
464311698	1888.317097
464311702	2713.657419
464311706	2619.439355
464311727	3744.630968
464311735	3370.313226
464311739	3325.821935
464311743	3982.631613
464311748	5503.213226
464311752	6203.261613
464311756	6315.443871
464311760	5597.270968
464311764	4579.227419
464311768	3833.025484
464311773	3703.473871
464311777	3779.094839
464311781	4085.927742
464311785	4257.995161
464311789	4019.789032
464311793	3943.730968
464311798	3920.136452
464311802	3801.909355
464311806	3383.359355
464311810	3209.924194
464311814	3702.983548
464311818	3819.513871
464311823	2990.680968
464311827	2845.202903
464311831	3156.532903
464311835	2435.192581
464311839	2373.972581
464311843	2120.336129
464311848	1853.069355
464311852	1571.020323
464311860	1803.18871
464311868	1250.008065
464311873	1241.188065
464311877	1192.246129
464311881	1966.323548
464311885	1856.423871
464311889	1786.76129
464311964	1300.816774
464311968	1550.229355
464311972	1389.659032
464311977	1575.621613
464311981	1712.354839
464312018	1046.394194
464312022	974.9474194
464312027	952.733871
464312039	1336.509032
464711614	6667.574194
464711627	6384.439677
464711631	6831.665484
464711635	6882.143226
464711639	6568.667419
464711643	6231.086774
464711648	6702.287742
464711652	6477.029355
464711656	6629.598065
464711660	6548.801935
464711664	5921.171613
464711668	5109.720323
464711673	4485.152258
464711677	3363.057742
464711681	4972.497419
464711685	5569.714839
464711689	6082.213871
464711693	5875.963871
464711698	5918.816774
464711702	6108.26871
464711706	6546.459355
464711710	6409.322903
464711714	5898.263548
464711727	3511.343548
464711731	3489.43
464711735	3572.285806
464711739	3553.050968
464711743	4244.759032
464711748	4747.72
464711752	4385.575484
464711756	4107.363226
464711760	3605.73
464711764	3529.459677
464711768	3662.923548
464711773	3465.555484
464711777	3547.88871
464711781	3889.627742
464711785	3740.56871
464711789	3514.887097
464711793	3054.69871
464711798	2906.394839
464711802	2963.834839
464711806	2232.468065
464711810	2075.255484
464711823	2321.26871
464711827	1921.684516
464711831	2177.995484
464711835	2198.923871
464711839	2225.92129
464711848	1782.768387
464711852	1438.334516
464711860	1712.77871
464711864	1185.431935
464711868	1253.669677
464711873	1229.060645
464711877	1195.971613
464711881	1176.942903
464711885	1100.777097
464711889	1052.896452
464711893	1008.967097
464711898	1297.605484
464711985	1141.463871
464712027	1124.003548
464712031	1111.514194
464712039	1201.186774
464712047	1118.616452
465211623	6936.089677
465211639	5649.435484
465211643	4505.663548
465211648	5488.824194
465211652	4332.667097
465211656	6052.908387
465211660	5837.449355
465211664	5553.151935
465211668	4939.951935
465211673	4801.977419
465211677	5532.721935
465211681	6159.762903
465211685	6539.677097
465211689	6544.729032
465211693	6499.974516
465211698	6459.146129
465211702	6251.721935
465211706	6431.882581
465211710	6533.985484
465211714	6499.202581
465211718	5949.506774
465211727	4016.475161
465211731	4963.668387
465211735	4664.706129
465211739	4682.482581
465211743	4781.726129
465211748	4511.386129
465211752	3838.722903
465211756	3539.250323
465211760	3398.67129
465211764	3292.495484
465211768	3337.928065
465211773	3342.178387
465211777	3239.036129
465211781	3406.581935
465211785	3159.11129
465211789	3351.544194
465211793	2969.164194
465211798	2033.984194
465211802	1981.517097
465211810	1731.952258
465211814	1561.519677
465211823	1822.455484
465211827	1670.944839
465211831	1766.949355
465211835	1998.698387
465211848	1592.063548
465211852	1342.759677
465211868	1233.810323
465211873	1262.414194
465211877	1244.415806
465211881	1220.609032
465211885	1146.200323
465211889	1120.736129
465211893	1052.170968
465211898	1354.967419
465211985	1064.64129
465211997	1248.483871
465212002	1238.042581
465212006	1260.388387
465212027	1046.117742
465611639	5854.019677
465611643	5707.899355
465611648	5472.583226
465611652	5346.810968
465611656	6582.107742
465611660	5313.339032
465611664	6074.31129
465611668	5142.703226
465611673	5583.487419
465611677	6124.05871
465611681	6456.643548
465611685	6460.947742
465611689	6277.65871
465611693	6267.468387
465611698	6306.684839
465611702	6330.445161
465611706	6382.919032
465611710	6340.414516
465611714	6352.036774
465611718	6175.668387
465611723	5621.352581
465611731	4123.331935
465611735	4430.393871
465611739	5392.553226
465611743	5180.584194
465611748	4450.409032
465611752	3988.653226
465611756	3661.110968
465611760	3527.963226
465611764	3403.214516
465611768	3196.647097
465611773	3250.408065
465611777	3062.639032
465611781	3015.756129
465611785	2777.879355
465611789	2448.469677
465611793	2594.893226
465611798	2601.837097
465611802	2452.373226
465611823	1506.999032
465611827	1501.932903
465611831	1507.893871
465611835	1396.603871
465611839	1426.25871
465611843	2001.921613
465611848	1238.603226
465611852	1689.376774
465611856	1167.956452
465611860	1218.317419
465611864	1193.627419
465611868	1211.983871
465611873	1220.67
465611877	1206.419355
465611881	1152.495806
465611885	1097.173226
465611889	1051.802903
465611893	980.7693548
465611898	1259.258065
465611985	1197.595806
465612031	1231.24871
465612035	1176.445484
465612039	1220.344516
465612043	1801.529032
466011643	5346.629677
466011648	5279.683548
466011652	6516.864516
466011656	6494.546452
466011660	6396.977742
466011664	5206.783871
466011668	5950.600323
466011673	6093.322903
466011677	6349.326452
466011681	6352.483871
466011685	6459.496774
466011689	6308.209677
466011693	6354.45871
466011698	6481.005161
466011702	6716.724839
466011706	6853.397742
466011710	6628.772903
466011714	6344.707097
466011718	6080.005484
466011723	5801.765161
466011727	5557.849355
466011731	5078.822903
466011739	4473.116452
466011743	5551.432903
466011748	5312.239032
466011752	4479.254516
466011756	3985.644839
466011760	3712.053548
466011764	3640.560968
466011768	3370.172258
466011773	3227.603548
466011777	2468.097419
466011789	1814.155484
466011793	2110.42
466011798	2059.862258
466011802	1931.25871
466011806	1837.769677
466011810	1842.48
466011814	1944.961613
466011839	1213.763226
466011843	1225.360968
466011848	1195.031613
466011852	1362.449677
466011856	1216.999677
466011860	1185.186452
466011864	1163.399677
466011868	1173.456129
466011873	1142.536774
466011877	1094.380968
466011881	1036.865806
466011885	980.3151613
466011889	1257.584194
466011939	1345.949032
466012039	1582.030323
466012068	2035.198387
466012072	2153.202903
466411643	5052.95
466411648	5169.435806
466411652	6482.324516
466411656	6454.030645
466411660	6485.403226
466411664	5663.286774
466411668	6260.969355
466411673	6491.512258
466411677	6495.544839
466411681	6472.320968
466411685	6464.131613
466411689	6404.630645
466411693	6548.192903
466411698	6834.793871
466411702	7052.987742
466411706	7065.502903
466411710	6718.880323
466411714	6318.824516
466411718	6104.404194
466411723	5887.577419
466411727	5787.519032
466411731	5535.447097
466411735	5176.35129
466411743	4167.763871
466411748	4690.876129
466411752	4315.547097
466411756	4288.118065
466411760	3987.314194
466411764	3904.187419
466411768	3611.428387
466411773	3461.641935
466411777	2530.649677
466411781	1833.241613
466411785	2323.396774
466411789	2481.597419
466411793	2499.253871
466411798	2282.792258
466411802	1963.253548
466411806	2010.110323
466411810	2229.545806
466411814	2004.765161
466411835	1320.036452
466411839	1332.009677
466411843	1313.885484
466411848	1270.044194
466411852	1347.954516
466411856	1325.366452
466411860	1183.690645
466411864	1154.763871
466411868	1114.662903
466411873	1048.076774
466411877	985.6890323
466411881	1252.014194
466411885	872.4348387
466411939	1416.502903
466412060	1952.186452
466412064	2675.666774
466412068	2152.364516
466811648	5229.728387
466811652	5074.148065
466811656	6337.453871
466811660	6493.015161
466811664	6612.519355
466811668	6582.823871
466811673	6564.408065
466811677	6565.305806
466811681	6505.311613
466811685	6526.177419
466811689	6677.240645
466811693	6836.113226
466811698	7059.823871
466811702	6950.249355
466811706	6735.204516
466811710	6489.101613
466811714	6299.103871
466811718	6091.774839
466811723	5935.336129
466811727	5689.086129
466811731	5526.698387
466811735	5328.866129
466811739	5168.511613
466811748	2394.343226
466811752	2454.692903
466811756	3912.456452
466811760	2376.803548
466811764	3329.821613
466811768	2609.47871
466811773	2589.267097
466811777	2607.094516
466811781	2779.970645
466811785	2626.56
466811789	2481.128387
466811793	2408.596452
466811802	2263.719032
466811806	2344.783226
466811810	2271.09
466811814	1980.302258
466811835	1447.984194
466811839	1364.28
466811843	1339.279032
466811848	1331.814839
466811852	1368.656774
466811856	1338.404194
466811860	1310.108387
466811864	1296.366129
466811868	1221.38
466811873	1155.566129
466811877	1052.576774
466811881	976.5003226
466811885	922.0529032
466811889	935.6867742
466811893	964.3212903
466812047	1573.15129
466812052	1263.03
466812056	1999.946774
466812060	2493.724516
466812064	2328.342581
466812072	1628.507742
466812077	3639.983548
466812081	3903.010968
467211643	6387.312258
467211648	6270.392258
467211652	6311.010968
467211656	6273.627419
467211660	6339.055484
467211664	6400.932581
467211668	6504.376452
467211673	6471.939355
467211677	6455.727742
467211681	6460.38129
467211685	6503.072581
467211689	6719.937097
467211693	6870.839032
467211698	6884.905161
467211702	6808.156774
467211706	6697.96129
467211710	6461.906452
467211714	6234.567742
467211718	5801.574516
467211723	5770.246452
467211727	5684.122581
467211731	5465.076774
467211735	5324.114516
467211739	5092.88129
467211743	4717.339032
467211748	4189.071613
467211752	4315.004516
467211756	4114.296452
467211760	2378.972581
467211764	3362.626774
467211768	2859.386452
467211773	2832.94
467211777	2982.934194
467211781	2805.859032
467211785	2667.463226
467211789	2792.401613
467211793	2758.170323
467211798	2640.852581
467211806	2449.952581
467211810	2102.073871
467211818	1762.555484
467211823	1532.420645
467211839	1513.784839
467211843	1562.017419
467211848	1504.95
467211852	1398.675806
467211856	1339.19
467211860	1323.527742
467211864	1341.853226
467211868	1292.500645
467211873	1162.914839
467211877	1061.920968
467211881	971.0851613
467211885	945.2212903
467211889	967.343871
467211893	976.5822581
467211898	966.516129
467211902	948.2929032
467212056	1980.88129
467212060	1499.670323
467711648	6525.537419
467711656	6431.280968
467711660	6507.744516
467711664	6542.951613
467711668	6571.215484
467711673	6484.070323
467711677	6514.360323
467711689	6515.094194
467711693	6764.968387
467711698	6789.407742
467711702	6728.544839
467711706	6547.84871
467711710	6263.250968
467711714	6000.690968
467711718	5784.879032
467711723	5789.224194
467711727	5633.434839
467711731	5493.186129
467711735	5257.817419
467711739	5056.35871
467711743	4775.413548
467711748	4628.48871
467711752	4396.881935
467711756	4179.266129
467711760	4039.804194
467711764	3815.017742
467711768	3451.670323
467711773	3236.616452
467711777	2978.965806
467711781	2900.238065
467711785	2840.324194
467711789	2808.952581
467711793	2760.446452
467711798	2571.088387
467711806	2129.787742
467711814	1918.392581
467711818	2066.703548
467711823	1977.96
467711831	1516.768387
467711835	1709.168065
467711839	1694.919355
467711843	1643.281613
467711848	1480.544839
467711852	1402.750968
467711856	1344.198065
467711860	1311.785806
467711864	1274.850323
467711868	1231.544516
467711873	1136.592903
467711877	1028.185161
467711881	967.7712903
467711885	988.4390323
467711889	1023.204516
467711893	1032.234839
467711898	1013.071935
467711902	981.9732258
467712014	1598.169032
467712018	1709.700323
467712060	2648.477419
467712064	1521.258065
468111660	6638.769032
468111706	6510.874839
468111710	6260.369032
468111714	6053.788065
468111718	5913.768387
468111723	5854.154839
468111727	5634.868065
468111731	5550.576129
468111735	5378.74
468111739	5124.43129
468111743	4919.584839
468111748	4709.905484
468111752	4466.150968
468111756	4267.274516
468111760	3993.816129
468111764	3722.157419
468111768	3604.052581
468111773	3391.71871
468111777	3085.939355
468111781	2961.211935
468111785	2868.580968
468111789	2381.379032
468111793	2759.504839
468111802	2166.820968
468111814	2075.032903
468111818	2358.864194
468111823	2186.604839
468111827	1874.784194
468111831	1559.596452
468111835	1842.134194
468111839	1858.830323
468111843	1607.278065
468111848	1461.946774
468111852	1404.570645
468111856	1380.777742
468111860	1272.449355
468111864	1179.116452
468111868	1109.957419
468111873	1044.983548
468111877	998.1
468111881	981.5903226
468111885	1026.538065
468111889	1064.878387
468111893	1056.473548
468111898	1041.729677
468111902	1019.425161
468111927	1112.059032
468111931	1117.032903
468111972	1265.08129
468511702	6648.104839
468511706	6508.968065
468511710	6204.034516
468511714	6290.929032
468511718	6215.880645
468511723	5832.454516
468511727	5519.526452
468511731	5335.395161
468511735	5303.280323
468511739	5144.796129
468511743	5067.055484
468511748	4953.894516
468511752	4591.603226
468511756	4273.242258
468511760	3941.147419
468511764	3561.398387
468511768	3319.924839
468511773	3155.447419
468511777	2996.715484
468511781	2945.470323
468511785	2389.911935
468511789	2368.68871
468511798	2219.044194
468511802	2440.362581
468511806	2545.956774
468511810	2232.440645
468511814	2094.280323
468511818	2100.719677
468511823	2223.54
468511827	1619.624194
468511831	1584.742581
468511835	1579.919032
468511839	1854.223226
468511843	1639.765806
468511848	1526.117419
468511852	1460.481613
468511856	1425.11129
468511860	1350.314194
468511864	1212.30129
468511868	1116.673548
468511873	1052.126774
468511877	996.7206452
468511881	1022.634194
468511885	1095.351935
468511889	1112.149032
468511893	1096.343871
468511898	1066.708065
468511902	1049.86129
468511960	550.1212903
468911693	6614.260968
468911698	6564.642581
468911702	6531.549032
468911706	6304.233548
468911710	6110.693226
468911714	6200.422258
468911718	6137.922581
468911723	5764.351613
468911727	5509.592258
468911731	5392.018387
468911735	5246.463226
468911739	5059.095161
468911743	4999.010645
468911748	4933.212903
468911752	4710.334194
468911756	4314.804839
468911760	3856.067419
468911764	3490.859355
468911768	3364.902903
468911773	3263.844516
468911777	3085.101935
468911781	2923.005161
468911785	2370.278065
468911789	2297.76129
468911793	2237.917742
468911798	2367.556452
468911802	2654.333226
468911806	2555.418387
468911814	2307.282258
468911827	1546.089032
468911831	1524.609355
468911835	1498.995806
468911839	1739.135806
468911843	1653.734516
468911848	1556.279677
468911852	1497.433871
468911856	1473.923226
468911860	1382.106774
468911864	1316.479355
468911868	1212.31871
468911873	1098.583871
468911877	1053.572581
468911881	1088.33129
468911885	1124.320323
468911889	1134.646452
468911893	1107.923871
468911898	1108.87871
468911902	1095.263226
468911906	1047.219677
468911910	1006.089355
469311668	6414.420968
469311673	6544.146452
469311677	6546.129677
469311681	6483.871935
469311685	6533.817097
469311689	6531.711613
469311693	6539.971613
469311698	6369.143548
469311702	6320.629355
469311706	6204.330645
469311710	6217.798387
469311714	6014.480645
469311718	5915.020645
469311723	5717.880645
469311727	5599.520968
469311731	5383.710968
469311735	5314.42129
469311739	5120.416452
469311743	4813.849677
469311748	4637.810645
469311752	4349.157419
469311756	4057.246452
469311760	3682.579677
469311764	3532.463871
469311768	3350.546452
469311773	3235.815806
469311777	3079.063871
469311781	2844.633226
469311785	2740.553548
469311789	2685.040645
469311793	2238.616129
469311798	2344.323871
469311802	2716.682581
469311806	2233.430968
469311810	2393.858065
469311814	2314.416129
469311827	1800.725161
469311831	1479.903226
469311835	1772.179677
469311839	1725.920968
469311843	1606.490968
469311848	1502.119355
469311852	1419.379032
469311856	1401.572903
469311860	1351.414839
469311864	1329.68129
469311868	1242.600968
469311873	1115.685806
469311877	1108.852258
469311881	1098.530645
469311885	1109.34871
469311889	1129.31
469311893	1103.157742
469311898	1092.760323
469311902	1094.837419
469311906	1054.810645
469311910	1373.804516
469711685	6502.57
469711689	6504.220645
469711693	6518.655484
469711698	6347.270323
469711702	6289.167419
469711706	6308.576774
469711710	6117.425806
469711714	5985.480323
469711718	5968.306129
469711723	5609.429032
469711727	5542.66129
469711731	5531.95129
469711735	5397.176774
469711739	5275.993871
469711743	5165.195806
469711748	4853.235161
469711752	4292.602903
469711756	3746.790645
469711760	3545.075484
469711764	3419.04129
469711768	3269.557742
469711773	3152.582903
469711777	2997.573871
469711781	2513.786452
469711785	2986.965161
469711789	2835.933226
469711798	2617.807097
469711802	2580.554516
469711806	2533.423548
469711810	2135.09871
469711814	2054.808387
469711818	1974.413548
469711827	1835.384194
469711831	1838.043871
469711835	1820.242903
469711839	1757.15871
469711843	1659.890645
469711848	1491.251613
469711852	1378.310323
469711856	1314.84
469711860	1295.821613
469711864	1290.505161
469711868	1285.914516
469711873	1289.990645
469711877	1255.362258
469711881	1172.642581
469711885	1119.218387
469711889	1109.865161
469711893	1090.815806
469711898	1135.359677
469711902	1122.30129
469711906	674.8087097
469711985	1308.549032
469711989	1394.576774
469711993	1459.962581
469712068	2418.546452
470211689	6643.713871
470211693	6342.784194
470211702	6281.076452
470211706	6150.092903
470211710	6047.238065
470211714	5874.843871
470211718	5776.913226
470211723	5688.95129
470211727	5790.35871
470211731	5634.363548
470211735	5433.639355
470211739	5334.269677
470211743	5085.164839
470211748	4800.476774
470211752	4550.955806
470211756	4164.465806
470211760	3749.87129
470211764	3565.934516
470211768	3452.605484
470211773	3394.751613
470211777	3158.397742
470211781	3030.280968
470211785	2957.027742
470211789	2874.125484
470211806	2483.789032
470211814	2055.073871
470211818	2027.529032
470211823	2025.343871
470211827	1522.449355
470211831	1510.533871
470211835	1968.07129
470211839	1897.663548
470211843	1786.561613
470211848	1395.016774
470211852	1466.620968
470211856	1437.129032
470211860	1404.38
470211864	1411.901935
470211868	1439.793871
470211873	1380.920323
470211877	1283.966452
470211881	1210.946774
470211885	1192.590323
470211889	1186.466774
470211893	1118.931935
470211898	1147.859355
470212068	2624.206129
470611681	6555.86
470611702	6351.187419
470611706	6086.954194
470611710	5936.146129
470611714	5791.384516
470611718	5701.996774
470611723	5643.317742
470611727	5627.601613
470611731	5512.177419
470611735	5370.103226
470611739	5169.49871
470611743	5040.79871
470611748	4837.192258
470611752	4433.274194
470611756	4150.187742
470611760	3950.681935
470611764	3804.002581
470611768	3675.150645
470611773	3432.521935
470611777	3107.545484
470611785	2483.189677
470611798	2245.58871
470611802	2472.557097
470611806	2510.845484
470611810	2159.507742
470611814	2110.338065
470611818	2257.892258
470611823	2101.244839
470611831	1522.947742
470611835	1527.159355
470611839	2068.703548
470611843	1492.471613
470611848	1880.560645
470611852	1718.367097
470611856	1625.220645
470611860	1552.589355
470611864	1521.573871
470611868	1457.884839
470611873	1363.076129
470611877	1263.339355
470611881	1236.659032
470611885	1207.988387
470611889	1167.289677
470611893	1144.137097
470611898	1134.939032
470612072	2911.476129
471011681	6251.106452
471011685	6433.673548
471011693	6378.946452
471011702	6108.667742
471011706	6132.997419
471011710	5890.140645
471011714	5650.557097
471011718	5550.63129
471011723	5528.202258
471011727	5544.718387
471011731	5549.614516
471011735	5286.774839
471011739	5049.271613
471011743	4845.484194
471011748	4603.89871
471011752	4054.279032
471011756	3867.185484
471011760	3673.424839
471011764	3571.023226
471011768	3453.781935
471011773	3274.517742
471011777	3215.432903
471011781	3135.325806
471011785	3146.624839
471011789	2161.239032
471011793	2095.81871
471011798	2016.998387
471011806	2575.742581
471011810	2208.856129
471011818	2058.427742
471011823	1993.966129
471011827	1974.857097
471011831	1532.177742
471011835	2202.273226
471011839	1537.020968
471011843	2125.045161
471011848	2037.154194
471011852	1876.682258
471011856	1732.435161
471011860	1622.493548
471011864	1559.211935
471011868	1550.827742
471011873	1487.646452
471011877	1384.006774
471011881	1312.554194
471011885	1239.615161
471011889	1218.470968
471011893	1200.365806
471011898	1202.376774
471011902	1275.118065
471411685	6239.047742
471411689	6122.045161
471411693	6129.01871
471411698	6159.560968
471411702	6110.523548
471411706	5992.67
471411710	5674.691613
471411714	5588.862258
471411718	5511.525161
471411723	5420.77
471411727	5595.531935
471411731	5541.201935
471411735	5403.096129
471411739	5071.210645
471411743	4820.964516
471411748	4655.959032
471411752	4555.448065
471411756	4636.729032
471411760	4220.709677
471411764	3888.814839
471411768	3513.724839
471411773	3367.76871
471411777	3467.77129
471411781	3519.217097
471411785	3551.425161
471411789	3504.023226
471411793	2143.816774
471411798	2046.886774
471411810	2239.019032
471411814	2185.430645
471411818	2382.042581
471411823	2271.602581
471411827	2230.588065
471411831	1539.049355
471411835	1539.332258
471411839	2234.072581
471411843	2152.458065
471411848	2031.983871
471411852	1949.536452
471411856	1855.921613
471411860	1733.295806
471411864	1679.176129
471411868	1623.532581
471411873	1531.10871
471411877	1443.74
471411881	1390.449355
471411885	1340.284516
471411889	1263.560645
471411893	1264.75129
471411898	1265.865161
471411902	1293.426129
471411906	1285.23871
471811689	6271.896774
471811693	6199.765484
471811698	6095.140323
471811702	5882.403548
471811706	5599.978065
471811710	5515.171935
471811714	5442.416452
471811718	5379.162258
471811723	5344.064194
471811727	5384.330645
471811731	5239.840645
471811735	5005.84129
471811739	4916.132258
471811743	4689.941613
471811748	4512.359677
471811752	4384.525161
471811756	4431.781613
471811760	4417.087419
471811764	3865.761613
471811768	3637.595161
471811773	3874.100323
471811777	3997.410968
471811781	3859.918387
471811785	3793.605161
471811789	3592.064516
471811793	3255.94
471811814	2667.015806
471811818	2589.893548
471811823	2409.731613
471811827	2093.021935
471811831	2265.630968
471811835	2295.792903
471811839	2258.932581
471811843	2155.171613
471811848	2061.846452
471811852	2000.206774
471811856	1911.266452
471811860	1798.407419
471811864	1729.239355
471811868	1645.780645
471811873	1573.712903
471811877	1514.046774
471811881	1482.725806
471811885	1404.441613
471811889	1329.683548
471811893	1302.462258
471811898	1279.404839
471811902	1343.186774
471811906	1320.064194
471811910	1219.753548
471811914	662.6274194
472211689	6260.947097
472211693	6194.328065
472211698	6096.597419
472211702	5728.37129
472211706	5543.527419
472211710	5764.373548
472211714	5488.471935
472211718	5452.412903
472211723	5404.192903
472211727	5192.075806
472211731	5098.339355
472211735	4884.906774
472211739	4705.169032
472211743	4443.633548
472211748	4424.495161
472211752	4567.824194
472211756	4200.926452
472211760	3964.150645
472211764	3684.222903
472211768	4285.315161
472211773	4445.021613
472211777	4292.422903
472211781	4050.960323
472211785	3720.634516
472211789	3382.431613
472211806	2365.494516
472211810	2333.656774
472211814	2783.605806
472211818	2237.921613
472211823	2171.906774
472211827	2103.352258
472211831	2058.25871
472211835	2257.53
472211839	1528.076452
472211843	2170.410323
472211848	2090.214839
472211852	1467.333226
472211856	1450.496129
472211860	1411.849032
472211864	1385.441935
472211868	1664.68129
472211873	1596.135484
472211877	1501.55871
472211881	1408.144839
472211885	1321.190323
472211889	1287.837742
472211893	1238.753871
472211898	1242.496452
472211902	1281.313548
472211906	1248.19871
472211910	1167.516452
472211914	1509.524194
472212006	1578.06871
472711693	6076.09871
472711698	6017.750645
472711702	5887.05871
472711706	5916.739677
472711710	5937.703226
472711714	5557.967742
