"Year","Month","tasmin","tasmax","pr","PotEvap","gcm"
2025,2,269.3489371,279.1766533,20.01163558,18.63878154,"CanESM2"
2025,3,273.7417916,286.2819306,30.21395135,63.66154812,"CanESM2"
2025,4,276.5217841,288.9913241,31.46731328,90.70465726,"CanESM2"
2025,5,279.330544,293.3935441,48.76684696,144.9802557,"CanESM2"
2025,6,281.5894773,297.1883402,22.06052467,170.9575004,"CanESM2"
2025,7,287.5544034,302.2404465,11.22111959,212.847317,"CanESM2"
2025,8,286.8798089,302.8585289,3.049881042,179.8195453,"CanESM2"
2025,9,282.9196475,297.5161098,18.76359394,120.0030915,"CanESM2"
2025,10,278.6140425,289.7189299,80.84985112,59.03776797,"CanESM2"
2025,11,273.3603173,280.3084797,106.0005763,17.57819219,"CanESM2"
2025,12,269.0530551,275.6357047,62.56994284,7.058443465,"CanESM2"
2026,1,272.5780083,278.289879,173.0542001,11.61421051,"CanESM2"
2026,2,272.2186498,279.2093721,108.8611703,17.18971764,"CanESM2"
2026,3,273.299546,283.4623881,190.5774925,49.73937198,"CanESM2"
2026,4,276.2807449,291.898757,11.02455899,113.8201718,"CanESM2"
2026,5,278.3474599,293.6756557,9.32216319,147.2864418,"CanESM2"
2026,6,282.2288546,299.3039029,2.354173872,194.4085687,"CanESM2"
2026,7,287.2227116,304.0162841,4.314462424,215.3390408,"CanESM2"
2026,8,285.6219702,301.9618463,2.141466172,183.0754666,"CanESM2"
2026,9,282.6127852,299.0479342,12.37481493,120.9416023,"CanESM2"
2026,10,278.3836505,289.5613035,27.39611098,61.1442282,"CanESM2"
2026,11,273.779874,280.3535972,109.336199,15.17077109,"CanESM2"
2026,12,271.1843364,276.9677793,204.8828592,7.066616556,"CanESM2"
2027,1,269.8437912,275.8248124,67.48921349,7.54544796,"CanESM2"
2027,2,269.1842597,278.2388462,42.15492526,16.35102483,"CanESM2"
2027,3,274.5456938,284.9463614,159.597784,56.22712397,"CanESM2"
2027,4,277.358511,289.0060941,35.67885955,89.82031073,"CanESM2"
2027,5,277.0857997,291.2624491,27.95413942,131.261184,"CanESM2"
2027,6,285.1805147,298.6682096,67.15823901,178.9236129,"CanESM2"
2027,7,288.3170387,304.5014726,7.91816522,220.228951,"CanESM2"
2027,8,288.6183831,304.6029039,7.056878102,192.643385,"CanESM2"
2027,9,282.259589,296.5806725,16.69346983,118.7302605,"CanESM2"
2027,10,276.0722382,288.3417108,38.92621569,57.94869527,"CanESM2"
2027,11,273.630534,280.8445527,69.74312612,16.44738409,"CanESM2"
2027,12,268.9758839,275.0379511,146.7959867,4.670333113,"CanESM2"
2028,1,270.5068634,277.2524238,113.0073278,9.185224769,"CanESM2"
2028,2,272.1889114,280.8307934,134.1290861,22.51520893,"CanESM2"
2028,3,274.1689082,284.3457718,61.98752631,52.12019275,"CanESM2"
2028,4,274.7135665,286.1092568,41.36809201,77.5899062,"CanESM2"
2028,5,278.5132336,292.1678425,59.58754992,131.0702139,"CanESM2"
2028,6,283.2672894,298.0856642,30.57873279,179.2093575,"CanESM2"
2028,7,285.6628763,301.6624537,1.695880317,202.4996974,"CanESM2"
2028,8,284.3941857,300.3120259,3.633619103,172.9534112,"CanESM2"
2028,9,280.7738957,292.9235546,37.85359514,93.78378864,"CanESM2"
2028,10,275.8889488,287.7625222,134.8235932,55.72031787,"CanESM2"
2028,11,269.159645,277.15535,68.54414834,10.42790286,"CanESM2"
2028,12,266.9271441,272.6654583,91.10843977,2.994462983,"CanESM2"
2029,1,269.4583321,275.8938683,170.0567182,8.069649331,"CanESM2"
2029,2,273.0827928,280.4476086,148.665328,19.85750134,"CanESM2"
2029,3,273.3322553,282.4062027,94.01057292,46.10215796,"CanESM2"
2029,4,276.3490559,288.7071067,35.56960801,93.59566682,"CanESM2"
2029,5,277.2955866,292.1096477,15.92515785,140.3706714,"CanESM2"
2029,6,281.1842267,297.1113408,7.229843757,171.4826901,"CanESM2"
2029,7,285.2953814,301.1648321,8.644966656,206.3142479,"CanESM2"
2029,8,285.3626381,302.4589109,0.894708105,183.170745,"CanESM2"
2029,9,281.2034222,296.6186516,16.2508237,117.1396284,"CanESM2"
2029,10,276.2025393,290.6941932,24.21627698,64.24377058,"CanESM2"
2029,11,273.342348,281.2858109,125.6874063,18.1160636,"CanESM2"
2029,12,271.3408536,277.063772,163.0928607,8.055662316,"CanESM2"
2030,1,271.9548774,279.0488539,48.86977375,10.26173437,"CanESM2"
