"Year","Month","tasmin","tasmax","pr","PotEvap","gcm"
2059,7,285.4582156,302.1689251,11.90343389,197.2926285,"GFDL-ESM2G"
2059,8,284.0779339,299.5535432,22.96720513,156.031272,"GFDL-ESM2G"
2059,9,282.5555123,298.7004961,26.69429624,119.2521348,"GFDL-ESM2G"
2059,10,277.3553336,289.5473917,50.11289226,59.47246832,"GFDL-ESM2G"
2059,11,274.8752549,282.3960127,129.1094181,23.65525213,"GFDL-ESM2G"
2059,12,271.4992566,277.173367,104.84583,8.26111132,"GFDL-ESM2G"
2060,1,272.800215,277.8452771,142.4160955,10.89942013,"GFDL-ESM2G"
2060,2,270.9024378,278.5556111,24.68102974,15.81605097,"GFDL-ESM2G"
2060,3,274.4074747,283.6268957,38.6585509,50.14231114,"GFDL-ESM2G"
2060,4,275.7459288,288.0529327,39.35999939,92.17478711,"GFDL-ESM2G"
2060,5,280.0378281,293.6272956,23.98959779,141.808196,"GFDL-ESM2G"
2060,6,281.1842005,293.8913692,14.85038958,131.3214752,"GFDL-ESM2G"
2060,7,285.6691262,302.4733489,5.955135457,197.3840962,"GFDL-ESM2G"
2060,8,287.5947506,304.0620436,6.944965051,177.9733326,"GFDL-ESM2G"
2060,9,282.4819483,299.9038389,2.415483796,137.8558043,"GFDL-ESM2G"
2060,10,275.1965295,287.4193485,57.20468864,54.60990827,"GFDL-ESM2G"
2060,11,272.9283065,280.2334935,97.80406091,16.67279755,"GFDL-ESM2G"
2060,12,271.7134311,276.9470112,62.83973411,7.331237414,"GFDL-ESM2G"
2061,1,275.3822327,281.1058155,113.6977515,17.49128441,"GFDL-ESM2G"
2061,2,273.6240268,280.7976536,29.6412371,22.66102837,"GFDL-ESM2G"
2061,3,276.6322264,288.2300911,64.47223555,63.64974676,"GFDL-ESM2G"
2061,4,277.0273821,290.2031365,31.84593877,103.0163843,"GFDL-ESM2G"
2061,5,280.2333257,292.817657,79.94811512,130.9038708,"GFDL-ESM2G"
2061,6,282.345146,296.6846577,9.798661994,165.760539,"GFDL-ESM2G"
2061,7,286.2267265,303.7626164,1.491909681,219.3583663,"GFDL-ESM2G"
2061,8,283.9112242,301.4247552,11.16988893,170.6395949,"GFDL-ESM2G"
2061,9,279.9500679,294.2058748,27.34724864,100.6620074,"GFDL-ESM2G"
